"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL400413";"";"0";"548.65";"1";"3.48";"1r";"CS(=O)(=O)N1CCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1";"IC50";"'='";"210.0";"nM";"6.68";"";"";"UO_0000065";"12.17";"0.23";"3.20";"6.63";"0";"CHEMBL893470";"Inhibition of human EGFR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147910";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL92937";"";"0";"344.22";"0";"3.76";"36, page S24 table 1";"CNc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N";"IC50";"'='";"0.6918";"nM";"9.16";"";"";"UO_0000065";"26.61";"0.60";"5.40";"12.07";"0";"CHEMBL952131";"Inhibition of EGFR";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143196";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None";""
"CHEMBL90013";"";"0";"343.23";"0";"4.20";"35, page S24 table 1";"CN(C)c1ccc2c(Nc3cccc(Br)c3)ncnc2c1";"IC50";"'='";"11.22";"nM";"7.95";"";"";"UO_0000065";"23.16";"0.52";"3.75";"19.37";"0";"CHEMBL952131";"Inhibition of EGFR";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143196";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None";""
"CHEMBL243628";"";"0";"563.56";"1";"3.91";"18";"CCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccc(F)c(F)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C";"IC50";"'='";"894.3";"nM";"6.05";"";"";"UO_0000065";"10.73";"0.20";"2.14";"4.93";"0";"CHEMBL892954";"Inhibition of human EGFR in presence of 1 mM ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147965";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2007";"None";""
"CHEMBL205652";"";"0";"329.76";"0";"4.59";"4";"Fc1cccc(COc2ccc(Nc3ccncn3)cc2Cl)c1";"IC50";"'='";"920.0";"nM";"6.04";"";"";"UO_0000065";"18.30";"0.36";"1.45";"12.83";"0";"CHEMBL1686143";"Inhibition of EGFR by homogeneous time-resolved fluorescence assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681756";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL1683952";"";"0";"411.89";"1";"6.32";"8";"Fc1cccc(COc2ccc(Nc3cc(-c4ccsc4)ncn3)cc2Cl)c1";"IC50";"'='";"22000.0";"nM";"4.66";"";"";"UO_0000065";"11.31";"0.23";"-1.66";"9.90";"0";"CHEMBL1686143";"Inhibition of EGFR by homogeneous time-resolved fluorescence assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681756";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL1928315";"";"0";"439.92";"1";"6.67";"58";"O=C(c1cc2ccccc2s1)c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1";"IC50";"'='";"10.8";"nM";"7.97";"";"";"UO_0000065";"18.11";"0.38";"1.30";"14.52";"0";"CHEMBL1930721";"Inhibition of EGFR using poly(Glu,Tyr)4:1 as substrate and [gamma33P]ATP after 60 mins by scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1926681";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL258940";"FALNIDAMOL";"1";"387.85";"0";"3.46";"K00619a, BIBX-1382";"CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"21.97";"0.43";"5.06";"10.81";"0";"CHEMBL937172";"Inhibition of Her1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145498";"1";"Scientific Literature";"Proc. Natl. Acad. Sci. U.S.A.";"2007";"None";""
"CHEMBL3221561";"";"0";"439.30";"0";"4.61";"41";"CCOC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1Cl.Cl";"IC50";"'='";"900.0";"nM";"6.05";"";"";"UO_0000065";"15.01";"0.29";"1.44";"6.39";"0";"CHEMBL3226103";"Inhibition of EGFR (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217416";"1";"Scientific Literature";"MedChemComm";"2011";"None";""
"CHEMBL3040910";"";"0";"369.42";"1";"5.20";"3";"c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCCO5)c2)cc1";"IC50";"'='";"27.0";"nM";"7.57";"";"";"UO_0000065";"20.49";"0.37";"2.37";"13.45";"0";"CHEMBL3300694";"Inhibition of EGFR (unknown origin) assessed as incorporation of [32P] gamma-ATP in to myelin basic protein after 30 mins by autoradiographic analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3297684";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL204223";"";"0";"429.27";"0";"4.72";"2ai";"COc1cc(OC)c2c(c1)Oc1ncnc(Nc3cccc(Br)c3)c1NC2";"IC50";"'='";"6300.0";"nM";"5.20";"";"";"UO_0000065";"12.12";"0.26";"0.48";"6.71";"0";"CHEMBL867748";"Inhibition of EGFR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139019";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL425402";"";"0";"342.76";"0";"4.73";"2af";"Fc1ccc(Nc2ncnc3c2NCc2ccccc2O3)cc1Cl";"IC50";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"17.38";"0.34";"1.23";"10.09";"0";"CHEMBL867748";"Inhibition of EGFR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139019";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL203219";"";"0";"369.22";"0";"4.70";"2ae";"Brc1cccc(Nc2ncnc3c2NCc2ccccc2O3)c1";"IC50";"'='";"3400.0";"nM";"5.47";"";"";"UO_0000065";"14.81";"0.32";"0.77";"9.26";"0";"CHEMBL867748";"Inhibition of EGFR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139019";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL182254";"";"0";"419.85";"1";"5.39";"5b";"Fc1cccc(COc2ccc(Nc3ncnc4nn5ccccc5c34)cc2Cl)c1";"IC50";"'='";"32.0";"nM";"7.50";"";"";"UO_0000065";"17.85";"0.34";"2.10";"11.65";"1";"CHEMBL832627";"Inhibitory concentration against EGFR by using [gamma-33P]-ATP as radioligand in pH 7.5";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142784";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL101683";"";"0";"337.81";"0";"4.60";"3";"O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1";"IC50";"'='";"7300.0";"nM";"5.14";"";"";"UO_0000065";"15.21";"0.29";"0.54";"9.51";"0";"CHEMBL674695";"Inhibition of Epidermal growth factor receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136193";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";"None";""
"CHEMBL515401";"";"0";"357.77";"0";"4.59";"21";"COc1cc2ncnc(-c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OC";"IC50";"'='";"209.0";"nM";"6.68";"";"";"UO_0000065";"18.67";"0.36";"2.09";"11.13";"0";"CHEMBL945670";"Inhibition of human EGFR tyrosine kinase activity";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140956";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"None";""
"CHEMBL538909";"";"0";"368.44";"0";"3.97";"103";"N#C/C(=C/c1cc(Cc2ccccc2)c(O)c(Cc2ccccc2)c1)C(N)=O";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"16.89";"0.30";"2.25";"7.14";"0";"CHEMBL941412";"Inhibition of EGFR";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150213";"1";"Scientific Literature";"J. Nat. Prod.";"1992";"None";""
"CHEMBL363130";"";"0";"378.44";"0";"1.31";"3f";"Cc1ccsc1C(=O)n1nc(Nc2ccc(S(N)(=O)=O)cc2)nc1N";"IC50";"'='";"8400.0";"nM";"5.08";"";"";"UO_0000065";"13.41";"0.28";"3.77";"3.48";"0";"CHEMBL829442";"Inhibition of Epidermal growth factor receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139550";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None";""
"CHEMBL31815";"";"0";"304.35";"0";"3.81";"5c";"C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1";"IC50";"'='";"0.42";"nM";"9.38";"";"";"UO_0000065";"30.81";"0.56";"5.57";"14.01";"1";"CHEMBL856168";"Inhibition of phosphorylation of glutamic acid/tyrosine random copolymer by isolated epidermal growth factor receptor (EGFR)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132213";"1";"Scientific Literature";"J. Med. Chem.";"1999";"None";""
"CHEMBL3133755";"";"0";"551.02";"2";"5.91";"14";"O=C(Nc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)c1)Nc1ccc(F)c(Cl)c1";"IC50";"'='";"3315.0";"nM";"5.48";"";"";"UO_0000065";"9.94";"0.19";"-0.43";"5.44";"0";"CHEMBL3136336";"Inhibition of EGFR (unknown origin) after 1 hr by Caliper mobility shift assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3132845";"1";"Scientific Literature";"MedChemComm";"2013";"None";""
"CHEMBL125568";"";"0";"390.24";"0";"2.30";"3h";"OCC(CO)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1";"IC50";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"20.13";"0.45";"5.55";"7.61";"1";"CHEMBL677387";"Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130246";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL380889";"";"0";"460.94";"0";"3.02";"31";"COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CN(C)C)C(N)=O";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"15.84";"0.31";"4.28";"7.56";"0";"CHEMBL853149";"Inhibition of EGFR in presence of 2 uM ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147701";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL207235";"";"0";"459.91";"0";"3.25";"8";"COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1C[C@H](OC)C[C@@H]1C(N)=O";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"17.39";"0.34";"4.75";"7.80";"0";"CHEMBL853149";"Inhibition of EGFR in presence of 2 uM ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147701";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL208292";"";"0";"429.88";"0";"3.62";"7";"COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@@H]1C(N)=O";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"18.61";"0.36";"4.38";"8.57";"0";"CHEMBL853149";"Inhibition of EGFR in presence of 2 uM ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147701";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL208118";"";"0";"417.87";"0";"3.48";"20";"COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@H](C)C(N)=O";"IC50";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"19.25";"0.38";"4.57";"8.62";"0";"CHEMBL853149";"Inhibition of EGFR in presence of 2 uM ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147701";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL382638";"";"0";"429.88";"0";"3.62";"5";"COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN1CCC[C@H]1C(N)=O";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"17.91";"0.35";"4.08";"8.25";"0";"CHEMBL853149";"Inhibition of EGFR in presence of 2 uM ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147701";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL3355876";"";"0";"500.92";"2";"5.53";"15d";"COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCn1ccnc1[N+](=O)[O-]";"IC50";"'='";"0.51";"nM";"9.29";"";"";"UO_0000065";"18.55";"0.36";"3.76";"7.93";"0";"CHEMBL3372999";"Inhibition of wild type EGFR (unknown origin) by Z'-Lyte kinase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351739";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL3355888";"";"0";"486.89";"1";"5.06";"15p";"COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCn1c([N+](=O)[O-])cnc1C";"IC50";"'='";"3.43";"nM";"8.46";"";"";"UO_0000065";"17.39";"0.34";"3.40";"7.22";"0";"CHEMBL3372999";"Inhibition of wild type EGFR (unknown origin) by Z'-Lyte kinase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351739";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL1365395";"";"0";"457.52";"1";"3.75";"1, AJ-292/42284615";"Cc1ccc2c(C)nc(Nc3nc(O)cc(CSc4nnnn4-c4ccccc4)n3)nc2c1";"IC50";"'='";"3920.0";"nM";"5.41";"";"";"UO_0000065";"11.82";"0.22";"1.66";"4.24";"0";"CHEMBL3395991";"Inhibition of human full length HER1 assessed as phosphorylation state by ELISA assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3393043";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None";""
"CHEMBL177688";"";"0";"355.83";"0";"3.73";"7";"OCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1";"IC50";"'='";"1360.0";"nM";"5.87";"";"";"UO_0000065";"16.49";"0.32";"2.14";"7.07";"1";"CHEMBL833554";"Inhibition of epidermal growth factor receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140334";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None";""
"CHEMBL3133758";"";"0";"553.04";"2";"5.89";"106";"CCN(CCO)CCCOc1ccc2c(Nc3cccc(NC(=O)Nc4ccc(F)c(Cl)c4)c3)ncnc2c1";"IC50";"'='";"165.0";"nM";"6.78";"";"";"UO_0000065";"12.26";"0.24";"0.89";"6.08";"0";"CHEMBL3239790";"Inhibition of EGFR (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3232715";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL3612563";"";"0";"372.33";"0";"3.21";"18";"COCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc21";"IC50";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"20.37";"0.38";"4.38";"9.23";"0";"CHEMBL3614855";"Inhibition of EGFR (unknown origin) assessed as incorporation of 33Pi after 1 hr by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3611993";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL1229592";"";"0";"494.98";"0";"4.55";"WZ4002";"C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1";"IC50";"'='";"1.7";"nM";"8.77";"";"";"UO_0000065";"17.72";"0.34";"4.22";"9.55";"0";"CHEMBL4398513";"Inhibition of EGFR (unknown origin) using biotin-labelled peptide as substrate preincubated for 2 hrs followed by substrate addition and measured after 30 mins by HTRF FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4396895";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL3747570";"";"0";"475.51";"0";"4.04";"6a";"CC(=O)N1N=C(c2ccccc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1";"IC50";"'='";"12246.16";"nM";"4.91";"";"";"UO_0000065";"10.33";"0.19";"0.87";"4.10";"0";"CHEMBL3750872";"Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745647";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"None";""
"CHEMBL3747281";"";"0";"479.47";"0";"3.79";"5h";"CC(=O)N1N=C(c2ccc(F)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1";"IC50";"'='";"5023.43";"nM";"5.30";"";"";"UO_0000065";"11.05";"0.21";"1.51";"4.42";"0";"CHEMBL3750872";"Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745647";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"None";""
"CHEMBL3746711";"";"0";"587.37";"1";"4.26";"5i";"CC(=O)N1N=C(c2ccc(I)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1";"IC50";"'='";"1261.83";"nM";"5.90";"";"";"UO_0000065";"10.04";"0.23";"1.64";"4.92";"0";"CHEMBL3750872";"Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745647";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"None";""
"CHEMBL4586164";"";"0";"410.25";"0";"1.68";"24";"Cn1c(=O)[nH]c2nc(SC/C(=N/O)c3ccc(Br)cc3)[nH]c2c1=O";"IC50";"'='";"2880.0";"nM";"5.54";"";"";"UO_0000065";"13.51";"0.32";"3.86";"4.77";"0";"CHEMBL4396109";"Inhibition of human EGFR measured after 3 hrs by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393713";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL24137";"";"0";"446.91";"0";"4.28";"7";"COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"15.66";"0.31";"2.72";"10.18";"0";"CHEMBL677388";"Inhibition of epidermal growth factor receptor kinase activity at a concentration of 2 uM of ATP";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135889";"1";"Scientific Literature";"J. Med. Chem.";"2002";"None";""
"CHEMBL939";"GEFITINIB";"4";"446.91";"0";"4.28";"Gefitinib";"COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1";"IC50";"'='";"6746.0";"nM";"5.17";"";"";"UO_0000065";"11.57";"0.23";"0.89";"7.52";"0";"CHEMBL4416106";"Inhibition of GST-tagged human EGFR kinase domain I858R/T790M mutant (696 to 1022 residues) using EGFR L858R/T790M substrate peptide incubated for 120 mins by kinase-Glo plus luminescent kinase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P00533";"L858R,T790M";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4414600";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4447036";"";"0";"512.59";"2";"5.59";"72";"C=CS(=O)(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1";"IC50";"'='";"3675.0";"nM";"5.43";"";"";"UO_0000065";"10.60";"0.20";"-0.16";"4.63";"0";"CHEMBL4416105";"Inhibition of GST-tagged human EGFR kinase domain (696 to 1022 residues) using poly(Glu, Tyr) 4:1 substrate incubated for 60 mins by kinase-Glo plus luminescent kinase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4414600";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4447289";"";"0";"401.43";"0";"3.55";"48";"C=CC(=O)Nc1cccc(-c2noc3ncnc(N[C@H](CO)c4ccccc4)c23)c1";"IC50";"'='";"416.0";"nM";"6.38";"";"";"UO_0000065";"15.90";"0.29";"2.83";"5.64";"0";"CHEMBL4416105";"Inhibition of GST-tagged human EGFR kinase domain (696 to 1022 residues) using poly(Glu, Tyr) 4:1 substrate incubated for 60 mins by kinase-Glo plus luminescent kinase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4414600";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
